sgc_code,geo_name,geo_level,period,metric,value,unit,source_res_id,retrieved_date
3526043,Niagara Falls C,CSD,2024,fir_total_revenue,265898079,CAD,RES-130032,2026-07-12
3526043,Niagara Falls C,CSD,2024,fir_own_source_revenue,249603299,CAD,RES-130032,2026-07-12
3526047,Niagara-on-the-Lake T,CSD,2024,fir_total_revenue,57121456,CAD,RES-130032,2026-07-12
3526047,Niagara-on-the-Lake T,CSD,2024,fir_own_source_revenue,54677691,CAD,RES-130032,2026-07-12
3526053,St Catharines C,CSD,2024,fir_total_revenue,261763076,CAD,RES-130032,2026-07-12
3526053,St Catharines C,CSD,2024,fir_own_source_revenue,251904710,CAD,RES-130032,2026-07-12
3526057,Lincoln T,CSD,2024,fir_total_revenue,54652905,CAD,RES-130032,2026-07-12
3526057,Lincoln T,CSD,2024,fir_own_source_revenue,48711203,CAD,RES-130032,2026-07-12
3526065,Grimsby T,CSD,2024,fir_total_revenue,52110084,CAD,RES-130032,2026-07-12
3526065,Grimsby T,CSD,2024,fir_own_source_revenue,44311265,CAD,RES-130032,2026-07-12
3528052,Norfolk County,CSD,2024,fir_total_revenue,295052707,CAD,RES-130032,2026-07-12
3528052,Norfolk County,CSD,2024,fir_own_source_revenue,216391515,CAD,RES-130032,2026-07-12
3529005,Brant County,CSD,2024,fir_total_revenue,157752668,CAD,RES-130032,2026-07-12
3529005,Brant County,CSD,2024,fir_own_source_revenue,136654366,CAD,RES-130032,2026-07-12
3529006,Brantford C,CSD,2024,fir_total_revenue,493039174,CAD,RES-130032,2026-07-12
3529006,Brantford C,CSD,2024,fir_own_source_revenue,384160627,CAD,RES-130032,2026-07-12
3530,Waterloo R,CD,2024,fir_total_revenue,1675216037,CAD,RES-130032,2026-07-12
3530,Waterloo R,CD,2024,fir_own_source_revenue,1203331923,CAD,RES-130032,2026-07-12
3530004,North Dumfries Tp,CSD,2024,fir_total_revenue,17800713,CAD,RES-130032,2026-07-12
3530004,North Dumfries Tp,CSD,2024,fir_own_source_revenue,15938612,CAD,RES-130032,2026-07-12
3530010,Cambridge C,CSD,2024,fir_total_revenue,339420660,CAD,RES-130032,2026-07-12
3530010,Cambridge C,CSD,2024,fir_own_source_revenue,329486451,CAD,RES-130032,2026-07-12
3530013,Kitchener C,CSD,2024,fir_total_revenue,617013006,CAD,RES-130032,2026-07-12
3530013,Kitchener C,CSD,2024,fir_own_source_revenue,587358647,CAD,RES-130032,2026-07-12
3530016,Waterloo C,CSD,2024,fir_total_revenue,243422696,CAD,RES-130032,2026-07-12
3530016,Waterloo C,CSD,2024,fir_own_source_revenue,240935617,CAD,RES-130032,2026-07-12
3530027,Wellesley Tp,CSD,2024,fir_total_revenue,18870345,CAD,RES-130032,2026-07-12
3530027,Wellesley Tp,CSD,2024,fir_own_source_revenue,13337404,CAD,RES-130032,2026-07-12
3530035,Woolwich Tp,CSD,2024,fir_total_revenue,40979012,CAD,RES-130032,2026-07-12
3530035,Woolwich Tp,CSD,2024,fir_own_source_revenue,37099408,CAD,RES-130032,2026-07-12
3531,Perth Co,CD,2024,fir_total_revenue,60961645,CAD,RES-130032,2026-07-12
3531,Perth Co,CD,2024,fir_own_source_revenue,37140832,CAD,RES-130032,2026-07-12
3531013,Perth South Tp,CSD,2024,fir_total_revenue,7943947,CAD,RES-130032,2026-07-12
3531013,Perth South Tp,CSD,2024,fir_own_source_revenue,7325024,CAD,RES-130032,2026-07-12
3531025,West Perth M,CSD,2024,fir_total_revenue,24001954,CAD,RES-130032,2026-07-12
3531025,West Perth M,CSD,2024,fir_own_source_revenue,21488059,CAD,RES-130032,2026-07-12
3531030,Perth East Tp,CSD,2024,fir_total_revenue,19703602,CAD,RES-130032,2026-07-12
3531030,Perth East Tp,CSD,2024,fir_own_source_revenue,18660430,CAD,RES-130032,2026-07-12
3531040,North Perth M,CSD,2024,fir_total_revenue,44546170,CAD,RES-130032,2026-07-12
3531040,North Perth M,CSD,2024,fir_own_source_revenue,39232528,CAD,RES-130032,2026-07-12
3532,Oxford Co,CD,2024,fir_total_revenue,300733423,CAD,RES-130032,2026-07-12
3532,Oxford Co,CD,2024,fir_own_source_revenue,206043803,CAD,RES-130032,2026-07-12
3532002,Norwich Tp,CSD,2024,fir_total_revenue,17101391,CAD,RES-130032,2026-07-12
3532002,Norwich Tp,CSD,2024,fir_own_source_revenue,16222740,CAD,RES-130032,2026-07-12
3532004,Tillsonburg T,CSD,2024,fir_total_revenue,35420959,CAD,RES-130032,2026-07-12
3532004,Tillsonburg T,CSD,2024,fir_own_source_revenue,31953508,CAD,RES-130032,2026-07-12
3532012,South-West Oxford Tp,CSD,2024,fir_total_revenue,11406958,CAD,RES-130032,2026-07-12
3532012,South-West Oxford Tp,CSD,2024,fir_own_source_revenue,10612284,CAD,RES-130032,2026-07-12
3532018,Ingersoll T,CSD,2024,fir_total_revenue,27316135,CAD,RES-130032,2026-07-12
3532018,Ingersoll T,CSD,2024,fir_own_source_revenue,25620754,CAD,RES-130032,2026-07-12
3532027,Zorra Tp,CSD,2024,fir_total_revenue,20270319,CAD,RES-130032,2026-07-12
3532027,Zorra Tp,CSD,2024,fir_own_source_revenue,19098794,CAD,RES-130032,2026-07-12
3532038,East Zorra - Tavistock Tp,CSD,2024,fir_total_revenue,11178323,CAD,RES-130032,2026-07-12
3532038,East Zorra - Tavistock Tp,CSD,2024,fir_own_source_revenue,10762825,CAD,RES-130032,2026-07-12
3532042,Woodstock C,CSD,2024,fir_total_revenue,142253684,CAD,RES-130032,2026-07-12
3532042,Woodstock C,CSD,2024,fir_own_source_revenue,135968758,CAD,RES-130032,2026-07-12
3532045,Blandford - Blenheim Tp,CSD,2024,fir_total_revenue,14268026,CAD,RES-130032,2026-07-12
3532045,Blandford - Blenheim Tp,CSD,2024,fir_own_source_revenue,12885115,CAD,RES-130032,2026-07-12
3534,Elgin Co,CD,2024,fir_total_revenue,107629459,CAD,RES-130032,2026-07-12
3534,Elgin Co,CD,2024,fir_own_source_revenue,69912442,CAD,RES-130032,2026-07-12
3534005,Bayham M,CSD,2024,fir_total_revenue,13544031,CAD,RES-130032,2026-07-12
3534005,Bayham M,CSD,2024,fir_own_source_revenue,12409259,CAD,RES-130032,2026-07-12
3534010,Malahide Tp,CSD,2024,fir_total_revenue,18455094,CAD,RES-130032,2026-07-12
3534010,Malahide Tp,CSD,2024,fir_own_source_revenue,17063346,CAD,RES-130032,2026-07-12
3534011,Aylmer T,CSD,2024,fir_total_revenue,21548708,CAD,RES-130032,2026-07-12
3534011,Aylmer T,CSD,2024,fir_own_source_revenue,19392905,CAD,RES-130032,2026-07-12
3534020,Central Elgin M,CSD,2024,fir_total_revenue,45747313,CAD,RES-130032,2026-07-12
3534020,Central Elgin M,CSD,2024,fir_own_source_revenue,43914901,CAD,RES-130032,2026-07-12
3534021,St Thomas C,CSD,2024,fir_total_revenue,256822879,CAD,RES-130032,2026-07-12
3534021,St Thomas C,CSD,2024,fir_own_source_revenue,105625317,CAD,RES-130032,2026-07-12
3534024,Southwold Tp,CSD,2024,fir_total_revenue,17993482,CAD,RES-130032,2026-07-12
3534024,Southwold Tp,CSD,2024,fir_own_source_revenue,17445444,CAD,RES-130032,2026-07-12
3534030,Dutton-Dunwich M,CSD,2024,fir_total_revenue,12177781,CAD,RES-130032,2026-07-12
3534030,Dutton-Dunwich M,CSD,2024,fir_own_source_revenue,11190730,CAD,RES-130032,2026-07-12
3534042,West Elgin M,CSD,2024,fir_total_revenue,12167034,CAD,RES-130032,2026-07-12
3534042,West Elgin M,CSD,2024,fir_own_source_revenue,11502458,CAD,RES-130032,2026-07-12
3536020,Chatham-Kent M,CSD,2024,fir_total_revenue,513046723,CAD,RES-130032,2026-07-12
3536020,Chatham-Kent M,CSD,2024,fir_own_source_revenue,354696749,CAD,RES-130032,2026-07-12
3537,Essex Co,CD,2024,fir_total_revenue,261254692,CAD,RES-130032,2026-07-12
3537,Essex Co,CD,2024,fir_own_source_revenue,205311203,CAD,RES-130032,2026-07-12
3537001,Pelee Tp,CSD,2024,fir_total_revenue,3444679,CAD,RES-130032,2026-07-12
3537001,Pelee Tp,CSD,2024,fir_own_source_revenue,3196149,CAD,RES-130032,2026-07-12
3537003,Leamington M,CSD,2024,fir_total_revenue,87690532,CAD,RES-130032,2026-07-12
3537003,Leamington M,CSD,2024,fir_own_source_revenue,83617215,CAD,RES-130032,2026-07-12
3537013,Kingsville T,CSD,2024,fir_total_revenue,47412234,CAD,RES-130032,2026-07-12
3537013,Kingsville T,CSD,2024,fir_own_source_revenue,44088475,CAD,RES-130032,2026-07-12
3537016,Essex T,CSD,2024,fir_total_revenue,55225791,CAD,RES-130032,2026-07-12
3537016,Essex T,CSD,2024,fir_own_source_revenue,49676402,CAD,RES-130032,2026-07-12
3537028,Amherstburg T,CSD,2024,fir_total_revenue,66988994,CAD,RES-130032,2026-07-12
3537028,Amherstburg T,CSD,2024,fir_own_source_revenue,59316774,CAD,RES-130032,2026-07-12
3537034,LaSalle T,CSD,2024,fir_total_revenue,106025576,CAD,RES-130032,2026-07-12
3537034,LaSalle T,CSD,2024,fir_own_source_revenue,101404259,CAD,RES-130032,2026-07-12
3537039,Windsor C,CSD,2024,fir_total_revenue,1215617856,CAD,RES-130032,2026-07-12
3537039,Windsor C,CSD,2024,fir_own_source_revenue,859620116,CAD,RES-130032,2026-07-12
3537064,Lakeshore M,CSD,2024,fir_total_revenue,94441452,CAD,RES-130032,2026-07-12
3537064,Lakeshore M,CSD,2024,fir_own_source_revenue,94097986,CAD,RES-130032,2026-07-12
3538,Lambton Co,CD,2024,fir_total_revenue,275979811,CAD,RES-130032,2026-07-12
3538,Lambton Co,CD,2024,fir_own_source_revenue,134171157,CAD,RES-130032,2026-07-12
3538003,St Clair Tp,CSD,2024,fir_total_revenue,43453939,CAD,RES-130032,2026-07-12
3538003,St Clair Tp,CSD,2024,fir_own_source_revenue,39235131,CAD,RES-130032,2026-07-12
3538015,Brooke-Alvinston M,CSD,2024,fir_total_revenue,6828351,CAD,RES-130032,2026-07-12
3538015,Brooke-Alvinston M,CSD,2024,fir_own_source_revenue,6034668,CAD,RES-130032,2026-07-12
3538016,Enniskillen Tp,CSD,2024,fir_total_revenue,6369628,CAD,RES-130032,2026-07-12
3538016,Enniskillen Tp,CSD,2024,fir_own_source_revenue,5933613,CAD,RES-130032,2026-07-12
3538018,Oil Springs V,CSD,2024,fir_total_revenue,1696648,CAD,RES-130032,2026-07-12
3538018,Oil Springs V,CSD,2024,fir_own_source_revenue,1483837,CAD,RES-130032,2026-07-12
3538019,Petrolia T,CSD,2024,fir_total_revenue,18189194,CAD,RES-130032,2026-07-12
3538019,Petrolia T,CSD,2024,fir_own_source_revenue,17316997,CAD,RES-130032,2026-07-12
3538030,Sarnia C,CSD,2024,fir_total_revenue,195325757,CAD,RES-130032,2026-07-12
3538030,Sarnia C,CSD,2024,fir_own_source_revenue,180874969,CAD,RES-130032,2026-07-12
3538031,Point Edward V,CSD,2024,fir_total_revenue,10181182,CAD,RES-130032,2026-07-12
3538031,Point Edward V,CSD,2024,fir_own_source_revenue,8669203,CAD,RES-130032,2026-07-12
3538035,Plympton-Wyoming T,CSD,2024,fir_total_revenue,33270836,CAD,RES-130032,2026-07-12
3538035,Plympton-Wyoming T,CSD,2024,fir_own_source_revenue,31275777,CAD,RES-130032,2026-07-12
3538040,Lambton Shores M,CSD,2024,fir_total_revenue,38163863,CAD,RES-130032,2026-07-12
3538040,Lambton Shores M,CSD,2024,fir_own_source_revenue,34250354,CAD,RES-130032,2026-07-12
3538043,Warwick Tp,CSD,2024,fir_total_revenue,14367892,CAD,RES-130032,2026-07-12
3538043,Warwick Tp,CSD,2024,fir_own_source_revenue,13867186,CAD,RES-130032,2026-07-12
3539,Middlesex Co,CD,2024,fir_total_revenue,177588862,CAD,RES-130032,2026-07-12
3539,Middlesex Co,CD,2024,fir_own_source_revenue,97766134,CAD,RES-130032,2026-07-12
3539005,Southwest Middlesex M,CSD,2024,fir_total_revenue,14499245,CAD,RES-130032,2026-07-12
3539005,Southwest Middlesex M,CSD,2024,fir_own_source_revenue,12699678,CAD,RES-130032,2026-07-12
3539015,Strathroy-Caradoc M,CSD,2024,fir_total_revenue,61999232,CAD,RES-130032,2026-07-12
3539015,Strathroy-Caradoc M,CSD,2024,fir_own_source_revenue,56957555,CAD,RES-130032,2026-07-12
3539033,Middlesex Centre M,CSD,2024,fir_total_revenue,48397302,CAD,RES-130032,2026-07-12
3539033,Middlesex Centre M,CSD,2024,fir_own_source_revenue,46451968,CAD,RES-130032,2026-07-12
3539036,London C,CSD,2024,fir_total_revenue,1918538268,CAD,RES-130032,2026-07-12
3539036,London C,CSD,2024,fir_own_source_revenue,1471044139,CAD,RES-130032,2026-07-12
3539047,Adelaide-Metcalfe Tp,CSD,2024,fir_total_revenue,7629222,CAD,RES-130032,2026-07-12
3539047,Adelaide-Metcalfe Tp,CSD,2024,fir_own_source_revenue,7433081,CAD,RES-130032,2026-07-12
3539060,Lucan Biddulph Tp,CSD,2024,fir_total_revenue,13309529,CAD,RES-130032,2026-07-12
3539060,Lucan Biddulph Tp,CSD,2024,fir_own_source_revenue,13097656,CAD,RES-130032,2026-07-12
3540,Huron Co,CD,2024,fir_total_revenue,133841137,CAD,RES-130032,2026-07-12
3540,Huron Co,CD,2024,fir_own_source_revenue,70581447,CAD,RES-130032,2026-07-12
3540005,South Huron M,CSD,2024,fir_total_revenue,31862327,CAD,RES-130032,2026-07-12
3540005,South Huron M,CSD,2024,fir_own_source_revenue,27529951,CAD,RES-130032,2026-07-12
3540010,Bluewater M,CSD,2024,fir_total_revenue,25899452,CAD,RES-130032,2026-07-12
3540010,Bluewater M,CSD,2024,fir_own_source_revenue,22856806,CAD,RES-130032,2026-07-12
3540025,Central Huron M,CSD,2024,fir_total_revenue,18818535,CAD,RES-130032,2026-07-12
3540025,Central Huron M,CSD,2024,fir_own_source_revenue,17255448,CAD,RES-130032,2026-07-12
3540028,Goderich T,CSD,2024,fir_total_revenue,30304340,CAD,RES-130032,2026-07-12
3540028,Goderich T,CSD,2024,fir_own_source_revenue,28922379,CAD,RES-130032,2026-07-12
3540040,Huron East M,CSD,2024,fir_total_revenue,23669835,CAD,RES-130032,2026-07-12
3540040,Huron East M,CSD,2024,fir_own_source_revenue,22034276,CAD,RES-130032,2026-07-12
3540046,Howick Tp,CSD,2024,fir_total_revenue,7015867,CAD,RES-130032,2026-07-12
3540046,Howick Tp,CSD,2024,fir_own_source_revenue,6433284,CAD,RES-130032,2026-07-12
3540050,Morris-Turnberry M,CSD,2024,fir_total_revenue,7978273,CAD,RES-130032,2026-07-12
3540050,Morris-Turnberry M,CSD,2024,fir_own_source_revenue,7303153,CAD,RES-130032,2026-07-12
3540063,Ashfield-Colborne-Wawanosh Tp,CSD,2024,fir_total_revenue,11713204,CAD,RES-130032,2026-07-12
3540063,Ashfield-Colborne-Wawanosh Tp,CSD,2024,fir_own_source_revenue,10794343,CAD,RES-130032,2026-07-12
3541,Bruce Co,CD,2024,fir_total_revenue,159261389,CAD,RES-130032,2026-07-12
3541,Bruce Co,CD,2024,fir_own_source_revenue,86948633,CAD,RES-130032,2026-07-12
3541004,South Bruce M,CSD,2024,fir_total_revenue,35490325,CAD,RES-130032,2026-07-12
3541004,South Bruce M,CSD,2024,fir_own_source_revenue,33062079,CAD,RES-130032,2026-07-12
3541015,Huron-Kinloss Tp,CSD,2024,fir_total_revenue,23230524,CAD,RES-130032,2026-07-12
3541015,Huron-Kinloss Tp,CSD,2024,fir_own_source_revenue,21420269,CAD,RES-130032,2026-07-12
3541024,Kincardine M,CSD,2024,fir_total_revenue,43810671,CAD,RES-130032,2026-07-12
3541024,Kincardine M,CSD,2024,fir_own_source_revenue,40998309,CAD,RES-130032,2026-07-12
3541032,Brockton M,CSD,2024,fir_total_revenue,26179296,CAD,RES-130032,2026-07-12
3541032,Brockton M,CSD,2024,fir_own_source_revenue,24180237,CAD,RES-130032,2026-07-12
3541043,Arran-Elderslie M,CSD,2024,fir_total_revenue,17505762,CAD,RES-130032,2026-07-12
3541043,Arran-Elderslie M,CSD,2024,fir_own_source_revenue,15363102,CAD,RES-130032,2026-07-12
3541045,Saugeen Shores T,CSD,2024,fir_total_revenue,53292634,CAD,RES-130032,2026-07-12
3541045,Saugeen Shores T,CSD,2024,fir_own_source_revenue,49694512,CAD,RES-130032,2026-07-12
3541055,The South Bruce Peninsula T,CSD,2024,fir_total_revenue,27032008,CAD,RES-130032,2026-07-12
3541055,The South Bruce Peninsula T,CSD,2024,fir_own_source_revenue,26368092,CAD,RES-130032,2026-07-12
3541069,Northern Bruce Peninsula M,CSD,2024,fir_total_revenue,18067286,CAD,RES-130032,2026-07-12
3541069,Northern Bruce Peninsula M,CSD,2024,fir_own_source_revenue,17195883,CAD,RES-130032,2026-07-12
3542,Grey Co,CD,2024,fir_total_revenue,194758151,CAD,RES-130032,2026-07-12
3542,Grey Co,CD,2024,fir_own_source_revenue,104534680,CAD,RES-130032,2026-07-12
3542004,West Grey M,CSD,2024,fir_total_revenue,23810091,CAD,RES-130032,2026-07-12
3542004,West Grey M,CSD,2024,fir_own_source_revenue,22612369,CAD,RES-130032,2026-07-12
3542015,Grey Highlands M,CSD,2024,fir_total_revenue,28716989,CAD,RES-130032,2026-07-12
3542015,Grey Highlands M,CSD,2024,fir_own_source_revenue,24214958,CAD,RES-130032,2026-07-12
3542029,Hanover T,CSD,2024,fir_total_revenue,26120685,CAD,RES-130032,2026-07-12
3542029,Hanover T,CSD,2024,fir_own_source_revenue,22375535,CAD,RES-130032,2026-07-12
3542037,Chatsworth Tp,CSD,2024,fir_total_revenue,11355936,CAD,RES-130032,2026-07-12
3542037,Chatsworth Tp,CSD,2024,fir_own_source_revenue,10727482,CAD,RES-130032,2026-07-12
3542045,The Blue Mountains T,CSD,2024,fir_total_revenue,65624311,CAD,RES-130032,2026-07-12
3542045,The Blue Mountains T,CSD,2024,fir_own_source_revenue,64429222,CAD,RES-130032,2026-07-12
3542047,Meaford M,CSD,2024,fir_total_revenue,37285892,CAD,RES-130032,2026-07-12
3542047,Meaford M,CSD,2024,fir_own_source_revenue,33828392,CAD,RES-130032,2026-07-12
3542053,Georgian Bluffs Tp,CSD,2024,fir_total_revenue,19644949,CAD,RES-130032,2026-07-12
3542053,Georgian Bluffs Tp,CSD,2024,fir_own_source_revenue,18745607,CAD,RES-130032,2026-07-12
3542059,Owen Sound C,CSD,2024,fir_total_revenue,78056275,CAD,RES-130032,2026-07-12
3542059,Owen Sound C,CSD,2024,fir_own_source_revenue,63435832,CAD,RES-130032,2026-07-12
3543,Simcoe Co,CD,2024,fir_total_revenue,716005831,CAD,RES-130032,2026-07-12
3543,Simcoe Co,CD,2024,fir_own_source_revenue,346082152,CAD,RES-130032,2026-07-12
3543003,Adjala-Tosorontio Tp,CSD,2024,fir_total_revenue,18260405,CAD,RES-130032,2026-07-12
3543003,Adjala-Tosorontio Tp,CSD,2024,fir_own_source_revenue,16053259,CAD,RES-130032,2026-07-12
3543007,New Tecumseth T,CSD,2024,fir_total_revenue,89750840,CAD,RES-130032,2026-07-12
3543007,New Tecumseth T,CSD,2024,fir_own_source_revenue,85830008,CAD,RES-130032,2026-07-12
3543009,Springwater Tp,CSD,2024,fir_total_revenue,36260095,CAD,RES-130032,2026-07-12
3543009,Springwater Tp,CSD,2024,fir_own_source_revenue,34307744,CAD,RES-130032,2026-07-12
3543014,Bradford West Gwillimbury T,CSD,2024,fir_total_revenue,101428514,CAD,RES-130032,2026-07-12
3543014,Bradford West Gwillimbury T,CSD,2024,fir_own_source_revenue,97930248,CAD,RES-130032,2026-07-12
3543015,Severn Tp,CSD,2024,fir_total_revenue,31010520,CAD,RES-130032,2026-07-12
3543015,Severn Tp,CSD,2024,fir_own_source_revenue,27986389,CAD,RES-130032,2026-07-12
3543017,Innisfil T,CSD,2024,fir_total_revenue,126066175,CAD,RES-130032,2026-07-12
3543017,Innisfil T,CSD,2024,fir_own_source_revenue,118530230,CAD,RES-130032,2026-07-12
3543019,Ramara Tp,CSD,2024,fir_total_revenue,27905690,CAD,RES-130032,2026-07-12
3543019,Ramara Tp,CSD,2024,fir_own_source_revenue,26631199,CAD,RES-130032,2026-07-12
3543021,Essa Tp,CSD,2024,fir_total_revenue,30302852,CAD,RES-130032,2026-07-12
3543021,Essa Tp,CSD,2024,fir_own_source_revenue,28641254,CAD,RES-130032,2026-07-12
3543023,Oro-Medonte Tp,CSD,2024,fir_total_revenue,46802315,CAD,RES-130032,2026-07-12
3543023,Oro-Medonte Tp,CSD,2024,fir_own_source_revenue,45019709,CAD,RES-130032,2026-07-12
3543031,Collingwood T,CSD,2024,fir_total_revenue,108537152,CAD,RES-130032,2026-07-12
3543031,Collingwood T,CSD,2024,fir_own_source_revenue,103349215,CAD,RES-130032,2026-07-12
3543042,Barrie C,CSD,2024,fir_total_revenue,605285959,CAD,RES-130032,2026-07-12
3543042,Barrie C,CSD,2024,fir_own_source_revenue,571397679,CAD,RES-130032,2026-07-12
3543064,Wasaga Beach T,CSD,2024,fir_total_revenue,79005003,CAD,RES-130032,2026-07-12
3543064,Wasaga Beach T,CSD,2024,fir_own_source_revenue,75904168,CAD,RES-130032,2026-07-12
3543068,Tiny Tp,CSD,2024,fir_total_revenue,29458434,CAD,RES-130032,2026-07-12
3543068,Tiny Tp,CSD,2024,fir_own_source_revenue,28385388,CAD,RES-130032,2026-07-12
3543072,Penetanguishene T,CSD,2024,fir_total_revenue,24064181,CAD,RES-130032,2026-07-12
3543072,Penetanguishene T,CSD,2024,fir_own_source_revenue,23134844,CAD,RES-130032,2026-07-12
3544,Muskoka D,CD,2024,fir_total_revenue,268222701,CAD,RES-130032,2026-07-12
3544,Muskoka D,CD,2024,fir_own_source_revenue,201225446,CAD,RES-130032,2026-07-12
3544002,Gravenhurst T,CSD,2024,fir_total_revenue,32292294,CAD,RES-130032,2026-07-12
3544002,Gravenhurst T,CSD,2024,fir_own_source_revenue,29363671,CAD,RES-130032,2026-07-12
3544018,Bracebridge T,CSD,2024,fir_total_revenue,39758945,CAD,RES-130032,2026-07-12
3544018,Bracebridge T,CSD,2024,fir_own_source_revenue,33650723,CAD,RES-130032,2026-07-12
3544027,Lake of Bays Tp,CSD,2024,fir_total_revenue,12321757,CAD,RES-130032,2026-07-12
3544027,Lake of Bays Tp,CSD,2024,fir_own_source_revenue,11390100,CAD,RES-130032,2026-07-12
3544042,Huntsville T,CSD,2024,fir_total_revenue,39610094,CAD,RES-130032,2026-07-12
3544042,Huntsville T,CSD,2024,fir_own_source_revenue,36396646,CAD,RES-130032,2026-07-12
3544053,Muskoka Lakes Tp,CSD,2024,fir_total_revenue,26787276,CAD,RES-130032,2026-07-12
3544053,Muskoka Lakes Tp,CSD,2024,fir_own_source_revenue,25649481,CAD,RES-130032,2026-07-12
3544065,Georgian Bay Tp,CSD,2024,fir_total_revenue,16244816,CAD,RES-130032,2026-07-12
3544065,Georgian Bay Tp,CSD,2024,fir_own_source_revenue,15864204,CAD,RES-130032,2026-07-12
3546,Haliburton Co,CD,2024,fir_total_revenue,30784688,CAD,RES-130032,2026-07-12
3546,Haliburton Co,CD,2024,fir_own_source_revenue,25473338,CAD,RES-130032,2026-07-12
3546020,Algonquin Highlands Tp,CSD,2024,fir_total_revenue,12148885,CAD,RES-130032,2026-07-12
3546020,Algonquin Highlands Tp,CSD,2024,fir_own_source_revenue,11848831,CAD,RES-130032,2026-07-12
3546024,Dysart et al Tp,CSD,2024,fir_total_revenue,20388696,CAD,RES-130032,2026-07-12
3546024,Dysart et al Tp,CSD,2024,fir_own_source_revenue,19413471,CAD,RES-130032,2026-07-12
3547,Renfrew Co,CD,2024,fir_total_revenue,185246141,CAD,RES-130032,2026-07-12
3547,Renfrew Co,CD,2024,fir_own_source_revenue,86909960,CAD,RES-130032,2026-07-12
3547002,Arnprior T,CSD,2024,fir_total_revenue,67867379,CAD,RES-130032,2026-07-12
3547002,Arnprior T,CSD,2024,fir_own_source_revenue,66453094,CAD,RES-130032,2026-07-12
3547003,McNab-Braeside Tp,CSD,2024,fir_total_revenue,11540018,CAD,RES-130032,2026-07-12
3547003,McNab-Braeside Tp,CSD,2024,fir_own_source_revenue,10737613,CAD,RES-130032,2026-07-12
3547008,Greater Madawaska Tp,CSD,2024,fir_total_revenue,7343673,CAD,RES-130032,2026-07-12
3547008,Greater Madawaska Tp,CSD,2024,fir_own_source_revenue,6887656,CAD,RES-130032,2026-07-12
3547020,"Brudenell, Lyndoch and Raglan Tp",CSD,2024,fir_total_revenue,3232220,CAD,RES-130032,2026-07-12
3547020,"Brudenell, Lyndoch and Raglan Tp",CSD,2024,fir_own_source_revenue,2673238,CAD,RES-130032,2026-07-12
3547030,Madawaska Valley Tp,CSD,2024,fir_total_revenue,10530838,CAD,RES-130032,2026-07-12
3547030,Madawaska Valley Tp,CSD,2024,fir_own_source_revenue,9557528,CAD,RES-130032,2026-07-12
3547033,"Killaloe, Hagarty and Richards Tp",CSD,2024,fir_total_revenue,6126388,CAD,RES-130032,2026-07-12
3547033,"Killaloe, Hagarty and Richards Tp",CSD,2024,fir_own_source_revenue,5462854,CAD,RES-130032,2026-07-12
3547035,Bonnechere Valley Tp,CSD,2024,fir_total_revenue,9092980,CAD,RES-130032,2026-07-12
3547035,Bonnechere Valley Tp,CSD,2024,fir_own_source_revenue,7854712,CAD,RES-130032,2026-07-12
3547043,Admaston-Bromley Tp,CSD,2024,fir_total_revenue,4723844,CAD,RES-130032,2026-07-12
3547043,Admaston-Bromley Tp,CSD,2024,fir_own_source_revenue,4144208,CAD,RES-130032,2026-07-12
3547046,Horton Tp,CSD,2024,fir_total_revenue,4139448,CAD,RES-130032,2026-07-12
3547046,Horton Tp,CSD,2024,fir_own_source_revenue,3722513,CAD,RES-130032,2026-07-12
3547048,Renfrew T,CSD,2024,fir_total_revenue,34506870,CAD,RES-130032,2026-07-12
3547048,Renfrew T,CSD,2024,fir_own_source_revenue,25467942,CAD,RES-130032,2026-07-12
3547056,Whitewater Region Tp,CSD,2024,fir_total_revenue,13757040,CAD,RES-130032,2026-07-12
3547056,Whitewater Region Tp,CSD,2024,fir_own_source_revenue,12858061,CAD,RES-130032,2026-07-12
3547064,Pembroke C,CSD,2024,fir_total_revenue,54072518,CAD,RES-130032,2026-07-12
3547064,Pembroke C,CSD,2024,fir_own_source_revenue,48278944,CAD,RES-130032,2026-07-12
3547070,North Algona-Wilberforce Tp,CSD,2024,fir_total_revenue,5885866,CAD,RES-130032,2026-07-12
3547070,North Algona-Wilberforce Tp,CSD,2024,fir_own_source_revenue,5370495,CAD,RES-130032,2026-07-12
3547075,Laurentian Valley Tp,CSD,2024,fir_total_revenue,14638493,CAD,RES-130032,2026-07-12
3547075,Laurentian Valley Tp,CSD,2024,fir_own_source_revenue,12934837,CAD,RES-130032,2026-07-12
3547090,Laurentian Hills T,CSD,2024,fir_total_revenue,6037242,CAD,RES-130032,2026-07-12
3547090,Laurentian Hills T,CSD,2024,fir_own_source_revenue,5591075,CAD,RES-130032,2026-07-12
3547096,Deep River T,CSD,2024,fir_total_revenue,18837972,CAD,RES-130032,2026-07-12
3547096,Deep River T,CSD,2024,fir_own_source_revenue,18262211,CAD,RES-130032,2026-07-12
3548001,South Algonquin Tp,CSD,2024,fir_total_revenue,4412803,CAD,RES-130032,2026-07-12
3548001,South Algonquin Tp,CSD,2024,fir_own_source_revenue,4244728,CAD,RES-130032,2026-07-12
3548013,Papineau-Cameron Tp,CSD,2024,fir_total_revenue,2747831,CAD,RES-130032,2026-07-12
3548013,Papineau-Cameron Tp,CSD,2024,fir_own_source_revenue,2437313,CAD,RES-130032,2026-07-12
